ID,External ID,Db Created Time,Created From,City Code,Facility ID,Category,Skill,Livo Unit,Professional Field,Status,Livo Review Status,Perks,Current Pending Claim,Current Accepted Claim,Details,Job Description,Meta Description,Salary Min,Salary Max,Salary Period,Payment Note,Contract Type,Start Date Type,Start Date,Contract Duration Type,End Date,Schedule Types,Schedule Details,Other Requirements,Is Internal,Publication Time,Cancellation Reason,Closed Reason,Closed By,Closed At,Display Prioritised,Agent Description
214,AIFACILITY250646AHU,2025-06-17T18:06:19.757,,BCN,206,ENF,,MEDICAL_SURGICAL_HOSPITALIZATION,NEPHROLOGY_AND_UROLOGY,CLOSED,PENDING,,14,0,Conveni : SISCAT,,,35000.0,,YEAR,,PERMANENT,ASAP,,,,MORNING,"De 06:00h a 14:15h, días alternos. Sólo se trabaja dos fines de semana mensuales.",,True,2025-06-02T18:13:04.963792,,MANUALLY,FACILITY,2025-06-18T09:58:10.867088,False,
215,COLS250622FJI,2025-06-03T10:36:50.535467,,SAL,200,ENF,,,GERIATRICS,PUBLISHED,PENDING,"UNIFORM, LOCKER, CONTINUING_EDUCATION, INSURANCE, MENS-A-PRECIO-REDUCIDO, PAYFLOW",1,0,"Trabaja donde cuidar importa: En Colisée Salamanca ampliamos nuestro equipo de Enfermería.
Buscamos Enfermeros/as para los centros Colisée La Vega, Colisée Montevideo, Colisée Santa Marta y Colisée Sauvia. 
Al inscribirte, indícanos en qué centro/s estás interesado/a y tu disponibilidad horaria.
Ofrecemos estabilidad, desarrollo, buen ambiente y un gran proyecto humano que te está esperando. ¡Únete!",,,28000.0,30000.0,YEAR,14 pagas + plus de domingos + plus de festivos,PERMANENT,ASAP,,,,"FLEXIBLE,ROTATING,MORNING,EVENING","¿Dispones de unas horas concretas? ¿Prefieres jornada parcial o completa? Cuéntanos tu disponibilidad, valoramos diferentes opciones de jornada y horario",,False,2025-06-03T10:43:15.36289,,,,,False,
216,COLM250633IKX,2025-06-03T13:24:50.216971,,MAD,194,ENF,,,VERSATILE,PUBLISHED,PENDING,"UNIFORM, LOCKER, CONTINUING_EDUCATION, INSURANCE, MENS-A-PRECIO-REDUCIDO, PAYFLOW",9,0,"Trabaja donde cuidar importa: En Colisée Madrid ampliamos nuestro equipo de Enfermería.
Buscamos Enfermeros/as para nuestros centros especializados en la atención a la dependencia y a la diversidad funcional: Colisée Las Rozas, Colisée Montejo de la Sierra, Colisée Madrid Vallecas, Colisée Getafe y Colisée Villanueva del Pardillo. 
Al inscribirte, indícanos en qué centro/s estás interesado/a y tu disponibilidad horaria.
Ofrecemos estabilidad, desarrollo, buen ambiente y un gran proyecto humano que te está esperando. ¡Únete!",,,28000.0,35000.0,YEAR,14 pagas + plus de festivos,PERMANENT,ASAP,,,,"MORNING,EVENING,ROTATING,FLEXIBLE","¿Dispones de unas horas concretas? ¿Prefieres jornada parcial o completa? Cuéntanos tu disponibilidad, valoramos diferentes opciones de jornada y horario",,False,2025-06-03T13:25:12.269655,,,,,False,
217,HDR250681TYN,2025-06-04T08:13:13.075172,,BCN,130,ENF,,CONVALESCENCE,,PUBLISHED,PENDING,"PARKING, UNIFORM, LOCKER",1,0,Contrato en turno mañana para cobertura de baja de larga duración a jornada completa,,,2650.0,2800.0,MONTH,,LEAVE,ASAP,,,,MORNING,7:30 a 14:15h,,False,2025-06-04T08:13:21.460138,,,,,False,
218,HDR250675XIC,2025-06-04T08:15:04.350497,,BCN,130,ENF,,CONVALESCENCE,,PUBLISHED,PENDING,"UNIFORM, PARKING, LOCKER",2,0,Buscamos enfermeros para cobertura de vacaciones minimo 3 meses de contrato para turno tarde,,,2650.0,2800.0,MONTH,,PERMANENT,ASAP,,,,EVENING,"14:15 a 21h, con dos fines de semana libre",,False,2025-06-04T08:15:06.598019,,,,,False,
219,HPSJ250699UFX,2025-06-04T11:58:25.454465,,PON,209,ENF,,MEDICAL_HOSPITALIZATION,ADULT_MENTAL_HEALTH,PUBLISHED,PENDING,"UNIFORM, PARKING, LOCKER, MEAL",0,0,,,,28000.0,,YEAR,,PERMANENT,ASAP,,,,"MORNING,EVENING",Un fin de semana de cada 3,Se valora experiencia y formación en salud mental,False,2025-06-16T10:23:42.089853,,,,,True,
220,HDM250609PAY,2025-06-05T10:00:49.347643,,BCN,106,ENF,,OPERATING_ROOM_INSTRUMENTALIST,GENERAL_SURGERY,PUBLISHED,PENDING,"LOCKER, PROFESSIONAL_CAREER, CONTINUING_EDUCATION, PARKING, UNIFORM, QUIRFANOS-NUEVOS-",1,0,"📍 Estrenamos quirófanos, equipados con tecnología de última generación.
💬 Aquí se respira buen ambiente, compañerismo real y trabajo en equipo.
🎯 Tendrás un rol claro, valorado y con proyección.

Si quieres crecer, sentirte parte de algo grande y trabajar en un entorno donde lo humano y lo profesional van de la mano... esta es tu oportunidad.",,,2646.0,,MONTH,Cartoce pagas. Convenio SISCAT ,LEAVE,ASAP,,,,EVENING,14:30-22:00 de lunes a viernes ,,False,2025-06-05T10:01:26.597118,,,,,False,
221,HDM250621NSN,2025-06-05T10:10:34.663123,,BCN,106,ENF,,MEDICAL_HOSPITALIZATION,INTERNAL_MEDICINE,PUBLISHED,PENDING,"UNIFORM, PARKING, PROFESSIONAL_CAREER, CONTINUING_EDUCATION",2,0,"¿Estás estudiando o buscas algo que te dé aire? ¡Tenemos el turno perfecto para ti!

📍 Buscamos cubrir una reducción de jornada en una unidad de hospitalización médica. Ideal si estás estudiando, quieres compaginar con otro trabajo o simplemente buscas un ritmo diferente.
💬 Ambiente cercano, rol definido 
¿Te apetece sumar experiencia sin renunciar a tu tiempo? Esta oportunidad está pensada justo para ti.

✨ Flexibilidad, aprendizaje y un entorno profesional ",,,1037.0,,MONTH,14 pagas. CONVENIO SISCAT ,TEMPORAL,ASAP,,,,EVENING,De lunes a viernes de 18-21 h,,False,2025-06-05T10:11:02.126602,,,,,False,
222,HUSC250616UPZ,2025-06-05T13:37:03.555526,,BCN,120,ENF,,ENDOSCOPY,INTERNAL_MEDICINE,CLOSED,PENDING,"UNIFORM,LOCKER,PROFESSIONAL_CAREER,CONTINUING_EDUCATION",12,0,"El Hospital Universitari Sagrat Cor, es un centro hospitalario integrado en Sistema Sanitari Integral d'Utilització Publica de Catalunya (SISCAT) y está acreditado como hospital Docente por la Facultad de Medicina de la Universidad de Barcelona, pertenece al Grupo Quironsalud

Dispone de un prestigioso equipo de profesionales, avanzada tecnología con una valiosa vocación investigadora y docente, y un modelo de gestión basado en un sólido compromiso con la calidad. Ofrece todas las especialidades medico quirúrgicas y desarrolla actividades asistenciales, docentes y de investigación, por ello, queremos contar con el mejor Talento profesional para seguir ofreciendo un servicio sanitario diferencial que se distinga por el cuidado de la salud persona a persona.",,,37000.0,43000.0,YEAR,Carrera Profesional + Tercera paga por objetivos-CONVENIO SISCAT,PERMANENT,ASAP,,,,EVENING,14:15h a 21:15h,Valorable Postgrado/Master,False,2025-06-05T13:37:19.552439,,MANUALLY,FACILITY,2025-06-12T14:56:32.143099,False,
223,HUSC250694DEU,2025-06-05T13:39:54.162027,,BCN,120,ENF,,MEDICAL_HOSPITALIZATION,VERSATILE,DRAFT,PENDING,"UNIFORM,LOCKER,PROFESSIONAL_CAREER,CONTINUING_EDUCATION,FORMACION-EXTERNA",0,0,"El Hospital Universitari Sagrat Cor, es un centro hospitalario integrado en Sistema Sanitari Integral d'Utilització Publica de Catalunya (SISCAT) y está acreditado como hospital Docente por la Facultad de Medicina de la Universidad de Barcelona, pertenece al Grupo Quironsalud

Dispone de un prestigioso equipo de profesionales, avanzada tecnología con una valiosa vocación investigadora y docente, y un modelo de gestión basado en un sólido compromiso con la calidad. Ofrece todas las especialidades medico quirúrgicas y desarrolla actividades asistenciales, docentes y de investigación, por ello, queremos contar con el mejor Talento profesional para seguir ofreciendo un servicio sanitario diferencial que se distinga por el cuidado de la salud persona a persona.",,,37000.0,43000.0,YEAR,Carrera Profesional + Tercera paga por objetivos-CONVENIO SISCAT,PERMANENT,ASAP,,,,NIGHT,21:00h a 07:40h semana corta/semana larga,,False,,,,,,False,
224,RHE250602KRC,2025-06-05T14:06:04.347416,,MAD,159,ENF,,,MENTAL_HEALTH_ADDICTIONS,DRAFT,PENDING,"UNIFORM,PARKING,LOCKER",0,0,,,,24660.0,27500.0,YEAR,,PERMANENT,ASAP,,,,EVENING,15h-22h,se valorará experiencia y formación en salud mental,False,,,,,,False,
225,E43BB250676WPT,2025-06-06T07:57:44.315157,,BCN,211,ENF,,OPERATING_ROOM_REA,FERTILITY,DRAFT,PENDING,,0,0,"Necesitamos a un/a enfermera/o para nuestra clínica de fertilidad situada en la zona de Sarria, Barcelona.
La seleccionamos para este fin de semana puntual y con posibilidad de otros fines de semana o días entre semana también de manera puntual. En horario de mañanas.
Dará soporte al equipo médico en quirófano (intervenciones de baja complejidad) y llevará el control de la REA.
La relación puede ser gestionada como autónomo o a través de contrato laboral.

Inicio inmediato.",,,120.0,120.0,TOTAL,20€ Brutos/hora,TEMPORAL,ASAP,,SPECIFIC_DATE,2025-06-06,MORNING,de 08.00 a 14.00,,False,,,,,,False,
226,CST250650FXZ,2025-06-06T14:05:02.999383,,BCN,135,ENF,,DELIVERY_ROOM,MIDWIVES,PUBLISHED,PENDING,"CONTINUING_EDUCATION, PROFESSIONAL_CAREER, LOCKER, UNIFORM",6,0,Se puede aumentar jornada laboral con ampliaciones. ,,,36159.0,36159.0,TOTAL,"Contrato vinculado a plaza vacante de un 50% de jornada, hasta convocatoria de plaza. 14 pagas, convenio SISCAT.Salario bruto 100% de jornada de matrona. ",PERMANENT,ASAP,,,,NIGHT,"Horario turno noche de 20 a 8:12h, todos los jueves noche y un fin de semana cada tres (viernes - sábado), cuando trabajas el fin de semana el jueves anterior tienes fiesta.",,False,2025-06-09T06:43:07.091444,,,,,False,
227,FSJ250699RLT,2025-06-06T14:16:36.133587,,MAD,66,ENF,,MEDIUM_STAY,INTERNAL_MEDICINE,CLOSED,PENDING,"UNIFORM, PARKING, LOCKER, CONTINUING_EDUCATION",4,0,"📣Plus de verano 450€/mes (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta la finalización de la relación laboral.",,,34837.0,34837.0,YEAR,14 pagas,LEAVE,ASAP,,,,NIGHT,NNLLNNLL....,,False,2025-06-06T14:16:48.80131,,MANUALLY,FACILITY,2025-07-09T08:57:29.785161,False,
228,FSJ250607MWY,2025-06-06T14:22:08.662302,,MAD,66,ENF,,MEDIUM_STAY,INTERNAL_MEDICINE,CLOSED,PENDING,"UNIFORM, PARKING, LOCKER",1,0,"📣Plus de verano 450€/mes  (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta la finalización de la relación laboral.",,,30152.0,30152.0,YEAR,14 pagas,LEAVE,ASAP,,,,ROTATING,Mañanas/noches antiestrés MMMMNNLLLL MMMMNNLLLL ......,,False,2025-06-06T14:22:16.257536,,MANUALLY,FACILITY,2025-07-09T08:57:40.292682,False,
229,FSJ250601JGM,2025-06-06T14:23:54.771358,,MAD,66,ENF,,MEDIUM_STAY,PALLIATIVE_CARE,CLOSED,PENDING,"UNIFORM, PARKING, LOCKER, CONTINUING_EDUCATION",5,0,"📣Plus de verano 225€/mes (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta la finalización de la relación laboral.",,,17418.0,17418.0,YEAR,14 pagas,LEAVE,ASAP,,,,NIGHT,"Al 50%, N L L L N L L L .......",,False,2025-06-06T14:24:06.869414,,MANUALLY,FACILITY,2025-07-09T08:57:12.508828,False,
230,FSJ250653CZZ,2025-06-06T14:30:19.733355,,MAD,66,ENF,,MEDIUM_STAY,NEUROLOGY,CLOSED,PENDING,"UNIFORM, PARKING, LOCKER",0,0,"📣Plus de verano 450€/mes (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta la finalización de la relación laboral.",,,30152.0,30152.0,YEAR,14 pagas,TEMPORAL,SPECIFIC_DATE,2025-06-28,SPECIFIC_DATE,2025-09-29,ROTATING,Tardes/noches antiestrés TTTTNLLL TTTTNLLL ......,,False,2025-06-06T14:30:22.381967,,MANUALLY,FACILITY,2025-07-09T08:58:36.268904,False,
231,FSJ250688MNT,2025-06-06T14:32:42.599072,,MAD,66,ENF,,MEDIUM_STAY,NEUROLOGY,CLOSED,PENDING,"UNIFORM, PARKING, LOCKER",0,0,"📣Plus de verano 450€/mes (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta la finalización de la relación laboral.",,,30152.0,30152.0,YEAR,14 pagas,TEMPORAL,SPECIFIC_DATE,2025-06-28,SPECIFIC_DATE,2025-09-29,EVENING,15H-22H,,False,2025-06-06T14:32:44.618633,,MANUALLY,FACILITY,2025-07-09T08:58:27.968747,False,
232,FSJ250675LNP,2025-06-06T14:36:26.564298,,MAD,66,ENF,,MEDIUM_STAY,NEUROLOGY,CLOSED,PENDING,"UNIFORM,PARKING,LOCKER",0,0,"📣Plus de verano 450 €/mes (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta el 30 de septiembre.",,,30152.0,30152.0,YEAR,14 pagas,PERMANENT,ASAP,2025-06-28,SPECIFIC_DATE,2025-09-29,ROTATING,Mañanas/Tardes/noches antiestrés MMTTNLLL MMTTNLLL ......,,False,2025-06-06T14:36:35.537502,,MANUALLY,FACILITY,2025-07-09T08:58:50.91215,False,
233,FSJ250688JIX,2025-06-06T14:43:49.854462,,MAD,66,ENF,,MEDIUM_STAY,NEUROLOGY,CLOSED,PENDING,"UNIFORM, PARKING, LOCKER",0,0,"📣Plus de verano 225€/mes (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta la finalización de la relación laboral.",,,15076.0,15076.0,YEAR,14 pagas,PERMANENT,ASAP,2025-06-28,SPECIFIC_DATE,2025-09-29,ROTATING,Al 50% Tardes/noches antiestrés TTTTNLLL LLLLLLLL TTTTNLLL LLLLLLLL......,,False,2025-06-06T14:44:16.196335,,MANUALLY,FACILITY,2025-07-14T11:21:22.877027,False,
234,FSJ250786OBX,2025-06-06T14:49:55.117337,,MAD,66,ENF,,MEDIUM_STAY,NEUROLOGY,PUBLISHED,PENDING,"UNIFORM, PARKING, LOCKER",1,0,"📣Plus de verano 450€/mes (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta el 30 de septiembre de 2025.",,,30152.0,30152.0,YEAR,14 pagas,PERMANENT,ASAP,2025-07-12,SPECIFIC_DATE,2025-09-29,ROTATING,Mañanas/noches antiestrés MMMMNLLL MMMMNLLL ......,,False,2025-06-06T14:49:58.949759,,,,,False,
235,FSJ250652ODE,2025-06-06T14:51:53.445047,,MAD,66,ENF,,MEDIUM_STAY,TRAUMATOLOGY,CLOSED,PENDING,"UNIFORM, PARKING, LOCKER",6,0,"📣Plus de verano 450€/mes  (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta la finalización de la relación laboral.",,,30152.0,30152.0,YEAR,14 pagas,LEAVE,ASAP,,,,MORNING,8h-15h,,False,2025-06-06T14:52:00.513041,,MANUALLY,FACILITY,2025-07-09T08:59:02.891454,False,
236,FSJ250650EXM,2025-06-06T14:52:58.430019,,MAD,66,ENF,,MEDIUM_STAY,TRAUMATOLOGY,PUBLISHED,PENDING,"UNIFORM, PARKING, LOCKER",2,0,"📣Plus de verano 450€/mes  (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta el 30 de septiembre de 2025.",,,30152.0,30152.0,YEAR,14 pagas,LEAVE,ASAP,,,,MORNING,08-15H,,False,2025-06-06T14:53:03.997949,,,,,False,
237,FSJ250741IFO,2025-06-06T14:55:43.735244,,MAD,66,ENF,,MEDIUM_STAY,PALLIATIVE_CARE,CLOSED,PENDING,"UNIFORM,PARKING,LOCKER",2,0,"📣Plus de verano 450€/mes  (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta la finalización de la relación laboral.",,,30152.0,30152.0,YEAR,14 pagas,TEMPORAL,SPECIFIC_DATE,2025-07-12,SPECIFIC_DATE,2025-08-15,MORNING,8h-15h,,False,2025-06-06T14:55:48.388125,,MANUALLY,FACILITY,2025-07-09T09:03:56.843624,False,
238,FSJ250688KUG,2025-06-08T06:24:11.050427,,MAD,66,ENF,,MEDIUM_STAY,NEUROLOGY,CLOSED,PENDING,"UNIFORM, PARKING, LOCKER",2,0,"📣Plus de verano 450 €/mes (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta el 30 de septiembre.",,,30152.0,30152.0,YEAR,14 pagas,PERMANENT,ASAP,2025-06-28,SPECIFIC_DATE,2025-09-29,ROTATING,Mañanas/noches antiestrés MMMMNNLLLL MMMMNNLLLL ......,,False,2025-06-08T06:24:13.943408,,MANUALLY,FACILITY,2025-07-09T09:02:48.630509,False,
239,FSJ250690IGN,2025-06-08T06:24:59.22232,,MAD,66,ENF,,MEDIUM_STAY,NEUROLOGY,CLOSED,PENDING,"UNIFORM,PARKING,LOCKER",0,0,"📣Plus de verano 450 €/mes (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta el 30 de septiembre.",,,30152.0,30152.0,YEAR,14 pagas,PERMANENT,ASAP,2025-06-28,SPECIFIC_DATE,2025-09-29,ROTATING,Tardes/noches antiestrés TTTTNNLLLL TTTTNNLLLL ......,,False,2025-06-08T06:25:01.175189,,MANUALLY,FACILITY,2025-07-09T09:02:29.883852,False,
240,FSJ250630FNH,2025-06-08T06:26:45.868647,,MAD,66,ENF,,MEDIUM_STAY,NEUROLOGY,CLOSED,PENDING,"UNIFORM, PARKING, LOCKER",0,0,"📣Plus de verano 450 €/mes (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta el 30 de septiembre.",,,31540.0,31540.0,YEAR,14 pagas,PERMANENT,ASAP,2025-06-28,SPECIFIC_DATE,2025-09-29,ROTATING,12 horas D N LLL D N LLL ....... 9-21H Y 21-9H,,False,2025-06-08T06:27:25.813463,,MANUALLY,FACILITY,2025-07-09T09:02:08.839295,False,
241,FSJ250668CXJ,2025-06-08T06:30:25.679247,,MAD,66,ENF,,MEDIUM_STAY,NEUROLOGY,CLOSED,PENDING,"UNIFORM, PARKING, LOCKER",2,0,"📣Plus de verano 450 €/mes (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta el 30 de septiembre.",,,30152.0,30152.0,YEAR,14 pagas,TEMPORAL,SPECIFIC_DATE,2025-06-28,SPECIFIC_DATE,2025-10-14,ROTATING,Tardes/noches antiestrés TTTTNLLL TTTTNLLL ......,,False,2025-06-08T06:30:28.169594,,MANUALLY,FACILITY,2025-07-09T09:01:47.748658,False,
242,FSJ250729OJS,2025-06-08T06:31:53.359661,,MAD,66,ENF,,MEDIUM_STAY,NEUROLOGY,CLOSED,PENDING,"UNIFORM, PARKING, LOCKER",3,0,"📣Plus de verano 450 €/mes (julio, agosto y septiembre) por mantener una permanencia en el centro como mínimo hasta el 30 de septiembre.",,,30152.0,30152.0,YEAR,14 pagas,TEMPORAL,SPECIFIC_DATE,2025-07-29,SPECIFIC_DATE,2025-09-29,ROTATING,Mañanas/noches antiestrés MMMMNLLL MMMMNLLL ......,,False,2025-06-08T06:31:55.739868,,MANUALLY,FACILITY,2025-07-01T05:52:34.357057,False,
243,5140D250615DOR,2025-06-10T11:23:22.026339,,BCN,214,ENF,,,NEUROLOGY,PUBLISHED,PENDING,"CONTINUING_EDUCATION, PROFESSIONAL_CAREER",2,0,"El BarcelonaBeta Brain Research Center (BBRC) busca incorporar un/a enfermero/a de estudio, cuya misión será coordinar el inicio y el desarrollo de los nuevos estudios de biomarcadores sanguíneos. Además, dará soporte al estudio BIODEGMAR y a todos los estudios clínicos que impliquen colaboración entre el BBRC y el Servicio de Neurología del Hospital del Mar, actuando como enlace entre investigadores, médicos, participantes y comités de ética (CEI/IRB). Tareas principales

PROYECTOS DE INVESTIGACIÓN CLÍNICA (según especialización):

-Realizar la investigación clínica asignada conforme a los protocolos del estudio BIODEGMAR, siguiendo las directrices del BBRC y del Hospital del Mar, así como los procedimientos regulatorios locales.
-Asegurar que se obtenga la aprobación del CEI antes del inicio del estudio y que se cumplan sus requerimientos durante todo el desarrollo del mismo.
-Aplicar flujos de trabajo y procedimientos para una óptima investigación clínica.
-Coordinar la recopilación y cumplimentación de toda la documentación regulatoria requerida de forma oportuna, precisa y completa, tanto antes del inicio del estudio como a su finalización; almacenar la documentación en el sistema de gestión documental.
-Implementar estrategias de reclutamiento de participantes.
-Garantizar que las visitas de los participantes se programen dentro de los márgenes definidos por el protocolo.
-Diseñar procedimientos para la obtención del consentimiento informado conforme a las BPC y a los protocolos del estudio.
-Supervisar el mantenimiento de archivos y documentos esenciales de investigación clínica.
-Comunicarse con el equipo de estudio sobre las actividades relacionadas con los estudios.

ENFERMERÍA, MUESTRAS Y ATENCIÓN A LOS PARTICIPANTES (según especialización):

-Contactar y mantener una adecuada coordinación con los participantes del estudio.
-Atender e informar a los participantes sobre los estudios y sus requerimientos, transmitiendo claridad y confianza.
-Recoger los datos relevantes de los participantes para asegurar una adecuada participación en el estudio, verificando criterios de inclusión, admisión y exclusión.
-Verificar la documentación proporcionada por y para los participantes, incluidos los consentimientos informados.
-Ejecutar los procesos de seguimiento y atención de los participantes.
-Realizar las evaluaciones requeridas por el estudio.
-Completar los cuadernos de recogida de datos (CRD).
-Notificar los eventos adversos.
-Responder ante situaciones de emergencia relacionadas con los participantes, según los estándares de enfermería.
-Realizar la recogida, procesamiento y gestión de muestras.
-Grado en Enfermería
-Colegiado/a
-Experiencia en cuidados de enfermería
-Se valorará experiencia en investigación clínica (coordinación de estudios de enfermería en investigación, CRA/CRO de la industria), así como conocimiento de las normativas y procedimientos de los ensayos clínicos, la ética en la investigación con seres humanos y las BPC (Buenas Prácticas Clínicas).
-Excelentes habilidades de comunicación oral y escrita en español, catalán e inglés.",,,30000.0,35000.0,YEAR,Brutos anuales,TEMPORAL,ASAP,,LESS_THAN_ONE_YEAR,,"MORNING,EVENING",Jornada completa de 8-17h con flexibilidad ,Experiencia en investigación clínica,False,2025-06-11T07:17:13.845493,,,,,False,
244,CLC250667KCB,2025-06-10T12:48:27.578272,,BCN,127,ENF,,MEDICAL_HOSPITALIZATION,,PUBLISHED,PENDING,"UNIFORM,PARKING,MEAL,PROFESSIONAL_CAREER,CONTINUING_EDUCATION,DAYCARE_VOUCHER,INSURANCE",3,0,,,,33395.0,33395.0,YEAR,"Por 14 pagas, Plus sabado, plus domingo, plus festivo, nocturnidad, carrera profesional",PERMANENT,ASAP,,,,NIGHT,20:30h a 8:30h Semana Larga y Semana corta,,False,2025-06-10T12:48:30.819117,,,,,False,
245,CLC250673WQV,2025-06-10T12:58:56.442663,,BCN,127,ENF,,SURGICAL_HOSPITALIZATION,,CLOSED,PENDING,"UNIFORM, PARKING, MEAL, PROFESSIONAL_CAREER, CONTINUING_EDUCATION, INSURANCE, DAYCARE_VOUCHER",2,0,,,,30700.0,30700.0,YEAR,"Por 14 pagas,nocturnidad, carrera profesional",PERMANENT,ASAP,,,,NIGHT,"20:30h a 8.30h (MARTES, MIERCOLES, JUEVES)",,False,2025-06-10T12:58:58.39282,,MANUALLY,FACILITY,2025-06-13T11:04:21.750323,True,
246,FMCG250628IKY,2025-06-10T16:49:02.952987,,BCN,213,ENF,,HEMODIALYSIS,NEPHROLOGY_AND_UROLOGY,PUBLISHED,PENDING,"UNIFORM, LOCKER, CONTINUING_EDUCATION, DAYCARE_VOUCHER, OFFICE-EN-LA-CLNICA",1,0,"Oferta laboral: Contrato al 100 % para Julio y Agosto. Posibilidad de ampliar el contrato. Imprescindible experiencia en hemodiálisis.

Fresenius Medical Care es el líder mundial en atención médica para problemas renales, con más de 100 años de historia. Disponemos de redes de diálisis operativas en todo el mundo.
El centro de diálisis está dirigido por un director médico de la clínica especializado en nefrología, y una enfermera supervisora de la clínica, responsable de la gestión del personal médico y de enfermería respectivamente.

Las enfermeras renales son asistidas por auxiliares dependiendo de los requisitos del país. Dependiendo de su tamaño y ubicación, el centro de diálisis puede tener adicionalmente personal administrativo y de apoyo técnico.

Nuestros enfermeros son expertos en área de enfermería nefrológica y ofrecen la mejor atención posible a nuestros pacientes.

https://www.nephrocare.es/clinic/granollers-barcelona",,,34500.0,35500.0,YEAR,Plus transporte. Plus dietas. Plus festivos.,TEMPORAL,SPECIFIC_DATE,2025-06-21,TWO_MONTH,,MORNING,,Imprescindible experiencia en hemodiálisis,False,2025-06-10T16:49:32.013313,,,,,False,
